title,href,desc,location,price
合租·北店嘉园3居室-南卧,//www.ziroom.com/x/642676585.html,11.3㎡ | 5/7层,小区距育知路站步行约1095米,2630
合租·车公庄大街3居室-北卧,//www.ziroom.com/x/615078628.html,11.2㎡ | 4/5层,小区距车公庄站步行约288米,3490
合租·怡美家园3居室-南卧,//www.ziroom.com/x/736388386.html,14.1㎡ | 2/11层,小区距清河站步行约551米,4560
合租·龙腾苑四区5居室-南卧,//www.ziroom.com/x/760741012.html,15.3㎡ | 5/6层,小区距回龙观站步行约859米,3460
合租·霍家营4居室-南卧,//www.ziroom.com/x/715249564.html,14.43㎡ | 18/18层,小区距回龙观东大街站步行约1987米,3290
整租·五月华庭1室1厅-南,//www.ziroom.com/x/752612606.html,37.68㎡ | 6/12层,小区距积水潭站步行约658米,6460
合租·芍药居北里3居室-南卧,//www.ziroom.com/x/752435872.html,12㎡ | 16/24层,小区距芍药居站步行约1160米,3590
合租·上地西里5居室-南卧,//www.ziroom.com/x/788412008.html,11.44㎡ | 6/7层,小区距上地站步行约1395米,3690
合租·圣馨大地4居室-东卧,//www.ziroom.com/x/730449076.html,11㎡ | 5/24层,小区距望京站步行约551米,3160
合租·美立方2居室-南卧,//www.ziroom.com/x/807078386.html,7.78㎡ | 23层,小区距立水桥南站步行约524米,3190
合租·回龙观新村东区3居室-南卧,//www.ziroom.com/x/760258728.html,12.1㎡ | 11/28层,小区距龙泽站步行约1849米,3060
合租·龙腾苑二区2居室-南卧,//www.ziroom.com/x/790211067.html,13.6㎡ | 2/6层,小区距回龙观站步行约987米,3590
整租·芍药居北里1室1厅-南北,//www.ziroom.com/x/775465127.html,60㎡ | 5/6层,小区距芍药居站步行约1160米,7090
合租·龙锦苑六区2居室-南卧,//www.ziroom.com/x/749196072.html,16.4㎡ | 4/6层,小区距平西府站步行约1017米,3460
整租·奥北南区2室1厅-东,//www.ziroom.com/x/721900369.html,56㎡ | 10/23层,小区距立水桥站步行约213米,6730
合租·融泽嘉园3居室-南卧,//www.ziroom.com/x/718816448.html,9.8㎡ | 25/34层,小区距西二旗站步行约1802米,2860
合租·展春园3居室-南卧,//www.ziroom.com/x/712363523.html,10.6㎡ | 5/5层,小区距五道口站步行约1142米,3590
合租·蓟门东里3居室-南卧,//www.ziroom.com/x/796254555.html,8.6㎡ | 15/16层,小区距西土城站步行约473米,3490
合租·三合庄园4居室-南卧,//www.ziroom.com/x/765081568.html,13.2㎡ | 4/4层,小区距育知路站步行约1296米,3530
整租·西坝河北里2室1厅-南,//www.ziroom.com/x/620810381.html,59.59㎡ | 2/16层,小区距光熙门站步行约858米,7360
合租·云趣园三区4居室-南卧,//www.ziroom.com/x/724317997.html,11.77㎡ | 2/7层,小区距育知路站步行约1386米,2660
合租·龙锦苑一区3居室-南卧,//www.ziroom.com/x/621354743.html,10.6㎡ | 4/6层,小区距平西府站步行约820米,2490
合租·龙腾苑六区3居室-东卧,//www.ziroom.com/x/748471288.html,12.5㎡ | 3/5层,小区距回龙观站步行约540米,3030
合租·北苑家园望春园3居室-东卧,//www.ziroom.com/x/807054369.html,9.36㎡ | 8/23层,小区距立水桥南站步行约1033米,2960
整租·五月华庭1室1厅-南,//www.ziroom.com/x/716687298.html,37.7㎡ | 6/12层,小区距积水潭站步行约658米,6490
合租·五道口嘉园4居室-南卧,//www.ziroom.com/x/576076070.html,9.8㎡ | 27/28层,小区距五道口站步行约590米,3860
合租·西坝河中里2居室-南卧,//www.ziroom.com/x/638965751.html,14.5㎡ | 5/6层,小区距柳芳站步行约1055米,3790
整租·北京北1室1厅-西,//www.ziroom.com/x/807184156.html,57㎡ | 21层,小区距立水桥站步行约683米,6530
合租·天通苑东一区5居室-南卧,//www.ziroom.com/x/807296821.html,17.3㎡ | 6/7层,小区距天通苑南站步行约1878米,3230
合租·怡美家园3居室-西卧,//www.ziroom.com/x/783877646.html,9.86㎡ | 2/11层,小区距清河站步行约551米,3190
整租·惠新东街2室1厅-南,//www.ziroom.com/x/737442582.html,61.43㎡ | 4/7层,小区距惠新西街北口站步行约1298米,6860
整租·东直门北大街1室1厅-南,//www.ziroom.com/x/763840550.html,49㎡ | 2/18层,小区距东直门站步行约562米,6990
合租·南湖中园二区4居室-南卧,//www.ziroom.com/x/710071316.html,12.4㎡ | 6/7层,小区距望京站步行约808米,3630
合租·华龙苑南里3居室-南卧,//www.ziroom.com/x/780180394.html,12.6㎡ | 1/6层,小区距霍营站步行约785米,3690
合租·流星花园二区6居室-南卧,//www.ziroom.com/x/756478929.html,15㎡ | 5/6层,小区距育知路站步行约1224米,2890
合租·清华园3居室-南卧,//www.ziroom.com/x/793633227.html,11.3㎡ | 5/6层,小区距五道口站步行约849米,4090
合租·清华园2居室-南卧,//www.ziroom.com/x/772331736.html,8.7㎡ | 2/6层,小区距五道口站步行约849米,3730
合租·国展新座3居室-北卧,//www.ziroom.com/x/747980759.html,10㎡ | 6/18层,小区距太阳宫站步行约641米,3190
合租·西坝河中里2居室-南卧,//www.ziroom.com/x/749826281.html,13.8㎡ | 13/22层,小区距柳芳站步行约1055米,3790
合租·国仕汇2居室-南卧,//www.ziroom.com/x/586239128.html,12.2㎡ | 1/21层,小区距龙泽站步行约1626米,2860
合租·南湖中园一区3居室-南卧,//www.ziroom.com/x/738415395.html,11.8㎡ | 3/7层,小区距望京站步行约1161米,4160
合租·和谐家园二区2居室-南卧,//www.ziroom.com/x/757780475.html,14.9㎡ | 5/6层,小区距回龙观东大街站步行约424米,3890
整租·惠新西里一区2室1厅-南北,//www.ziroom.com/x/712674990.html,58.19㎡ | 6/6层,小区距惠新西街南口站步行约845米,7530
合租·新街口西里二区2居室-南卧,//www.ziroom.com/x/741015189.html,12.6㎡ | 2/6层,小区距新街口站步行约643米,4860
整租·樱花园2室1厅-南,//www.ziroom.com/x/770846181.html,59.39㎡ | 4/6层,小区距惠新西街南口站步行约687米,7860
合租·上地东里4居室-北卧,//www.ziroom.com/x/721489865.html,10.8㎡ | 2/6层,小区距上地站步行约746米,3090
整租·和平街十二区1室1厅-南,//www.ziroom.com/x/767736555.html,38㎡ | 4/6层,小区距光熙门站步行约648米,6260
合租·奥北南区3居室-东卧,//www.ziroom.com/x/776575486.html,9㎡ | 30层,小区距立水桥站步行约213米,2930
合租·东王庄2居室-南卧,//www.ziroom.com/x/730481668.html,8.6㎡ | 6/6层,小区距清华东路西口站步行约286米,3590
合租·芍药居北里3居室-南卧,//www.ziroom.com/x/764744687.html,8.6㎡ | 20/24层,小区距芍药居站步行约1160米,3030
整租·樱花园2室1厅-南,//www.ziroom.com/x/796971288.html,62.56㎡ | 5/6层,小区距惠新西街南口站步行约687米,8290
合租·矩阵三期3居室-南卧,//www.ziroom.com/x/760782625.html,15.8㎡ | 1/11层,小区距回龙观东大街站步行约824米,3190
合租·新纪家园2居室-南卧,//www.ziroom.com/x/640820171.html,7.5㎡ | 18/26层,小区距太阳宫站步行约226米,3360
合租·慧华苑3居室-东卧,//www.ziroom.com/x/770081239.html,12㎡ | 6/7层,小区距龙泽站步行约1077米,3090
合租·胜古东里3居室-北卧,//www.ziroom.com/x/741751613.html,10.9㎡ | 6/6层,小区距和平西桥站步行约521米,3090
合租·和谐家园一区3居室-南卧,//www.ziroom.com/x/807184492.html,17.5㎡ | 2/6层,小区距回龙观东大街站步行约805米,3790
合租·龙锦苑东三区3居室-南卧,//www.ziroom.com/x/745281928.html,16.1㎡ | 3/6层,小区距回龙观东大街站步行约700米,3790
合租·芍药居2号院2居室-南卧,//www.ziroom.com/x/794993264.html,14.7㎡ | 1/6层,小区距芍药居站步行约215米,3930
合租·天通苑本三区5居室-南卧,//www.ziroom.com/x/755350140.html,12.5㎡ | 5/6层,小区距天通苑南站步行约1128米,2830
合租·风雅园一区3居室-北卧,//www.ziroom.com/x/761954676.html,9.8㎡ | 4/6层,小区距育知路站步行约700米,2930
整租·和平街十二区1室1厅-南,//www.ziroom.com/x/796837816.html,38㎡ | 5/5层,小区距光熙门站步行约648米,6160
合租·西坝河中里2居室-东南卧,//www.ziroom.com/x/785975659.html,9.7㎡ | 6/12层,小区距柳芳站步行约1055米,3130
整租·新中西街2室1厅-南北,//www.ziroom.com/x/807285922.html,58.48㎡ | 4/7层,小区距东四十条站步行约399米,8630
整租·育新花园2室1厅-南,//www.ziroom.com/x/753957899.html,76㎡ | 3/19层,小区距育新站步行约174米,7690
整租·樱花园2室1厅-南北,//www.ziroom.com/x/793672415.html,56.81㎡ | 2/6层,小区距惠新西街南口站步行约687米,7930
合租·旗胜家园3居室-南卧,//www.ziroom.com/x/709982561.html,8.3㎡ | 19/21层,小区距霍营站步行约370米,2790
整租·志强南园1室1厅-南,//www.ziroom.com/x/768253080.html,47.29㎡ | 6/10层,小区距积水潭站步行约600米,6560
整租·樱花园2室1厅-南,//www.ziroom.com/x/742704929.html,55.44㎡ | 6/6层,小区距惠新西街南口站步行约687米,7590
合租·和谐家园一区3居室-南卧,//www.ziroom.com/x/807219492.html,16.15㎡ | 1/6层,小区距回龙观东大街站步行约805米,3590
合租·万润家园4居室-南卧,//www.ziroom.com/x/764938396.html,13㎡ | 6/6层,小区距回龙观站步行约1254米,2860
整租·马连洼1号院2室1厅-南北,//www.ziroom.com/x/807298732.html,58㎡ | 2/6层,小区距清河站步行约1374米,7330
合租·旭辉奥都3居室-南卧,//www.ziroom.com/x/781351863.html,9㎡ | 15/27层,小区距立水桥南站步行约608米,2690
整租·天通苑本六区2室1厅-南北,//www.ziroom.com/x/793643897.html,78㎡ | 5/6层,小区距天通苑南站步行约1464米,6490
直租·五月华庭1室1厅-南,//www.ziroom.com/x/785166582.html,37.98㎡ | 4/12层,小区距积水潭站步行约658米,6560
合租·龙锦苑东三区3居室-北卧,//www.ziroom.com/x/740437651.html,11㎡ | 5/6层,小区距回龙观东大街站步行约700米,2790
整租·曙光西里2室1厅-南,//www.ziroom.com/x/721036972.html,52.38㎡ | 3/6层,小区距三元桥站步行约882米,7090
整租·成府路20号院1室1厅-南北,//www.ziroom.com/x/786738467.html,52.45㎡ | 7/7层,小区距五道口站步行约744米,7230
整租·北郊农场宿舍2室1厅-南,//www.ziroom.com/x/807150927.html,65㎡ | 3/4层,小区距龙泽站步行约1436米,6190
合租·龙腾苑四区6居室-南卧,//www.ziroom.com/x/793385974.html,14.5㎡ | 5/6层,小区距回龙观站步行约859米,3560
整租·首开国风美唐综合楼1室1厅-东,//www.ziroom.com/x/807212982.html,49㎡ | 6/17层,小区距霍营站步行约214米,6030
整租·首开智慧社1室1厅-东,//www.ziroom.com/x/807222194.html,54㎡ | 2/19层,小区距回龙观站步行约487米,6330
合租·新街口西里二区3居室-北卧,//www.ziroom.com/x/778641392.html,11㎡ | 4/6层,小区距新街口站步行约643米,3390
合租·成府路20号院3居室-南卧,//www.ziroom.com/x/725002817.html,12.87㎡ | 2/6层,小区距五道口站步行约744米,4490
合租·团结大院3居室-南卧,//www.ziroom.com/x/772812468.html,13.2㎡ | 2/6层,小区距西直门站步行约709米,4230
合租·和谐家园二区2居室-南卧,//www.ziroom.com/x/755715636.html,16.3㎡ | 5/6层,小区距回龙观东大街站步行约424米,3590
合租·龙锦苑东一区2居室-南卧,//www.ziroom.com/x/756748201.html,15.1㎡ | 2/6层,小区距回龙观东大街站步行约1118米,3290
整租·蓝天园2室1厅-南北,//www.ziroom.com/x/730938441.html,64.27㎡ | 6/6层,小区距霍营站步行约985米,6090
整租·和平里一区2室1厅-南,//www.ziroom.com/x/710613158.html,52.64㎡ | 6/11层,小区距和平里北街站步行约162米,7730
合租·和韵佳园3居室-北卧,//www.ziroom.com/x/773384768.html,10.53㎡ | 2/6层,小区距清河站步行约1171米,3090
合租·上地东里3居室-南卧,//www.ziroom.com/x/731484745.html,8㎡ | 4/6层,小区距上地站步行约746米,3290
整租·前桃园1号2室1厅-南北,//www.ziroom.com/x/760567673.html,58.3㎡ | 6/6层,小区距新街口站步行约743米,7690
整租·和平街十四区2室1厅-南北,//www.ziroom.com/x/807335762.html,55.9㎡ | 6/6层,小区距柳芳站步行约958米,7930
合租·中关村4居室-南卧,//www.ziroom.com/x/720554106.html,10㎡ | 6/6层,小区距知春里站步行约804米,3990
合租·国航宿舍2居室-南卧,//www.ziroom.com/x/729505169.html,11.5㎡ | 3/16层,小区距芍药居站步行约1241米,3760
合租·菊园2居室-南卧,//www.ziroom.com/x/709991000.html,14.3㎡ | 6/6层,小区距马连洼站步行约1381米,3490
整租·龙泽苑西区2室1厅-南,//www.ziroom.com/x/807200284.html,78㎡ | 2/6层,小区距龙泽站步行约803米,7490
整租·春秀路1室1厅-南,//www.ziroom.com/x/717026313.html,50.16㎡ | 3/9层,小区距东直门站步行约772米,6990
合租·龙锦苑东一区3居室-南卧,//www.ziroom.com/x/749736653.html,15.1㎡ | 6/6层,小区距回龙观东大街站步行约1118米,2890
合租·龙锦苑六区6居室-南卧,//www.ziroom.com/x/773843481.html,15.6㎡ | 5/6层,小区距平西府站步行约1017米,3530
合租·北苑家园望春园4居室-南卧,//www.ziroom.com/x/770575260.html,12㎡ | 14/23层,小区距立水桥南站步行约1033米,4130
合租·三合庄园3居室-南卧,//www.ziroom.com/x/807191821.html,14.81㎡ | 3/5层,小区距育知路站步行约1296米,3730
合租·龙博苑二区3居室-南卧,//www.ziroom.com/x/723651704.html,14㎡ | 6/6层,小区距回龙观站步行约856米,4190
合租·润泽悦溪2居室-南卧,//www.ziroom.com/x/795237219.html,9㎡ | 7/10层,小区距北苑站步行约1547米,3660
合租·中关村4居室-南卧,//www.ziroom.com/x/720552069.html,12.5㎡ | 6/6层,小区距知春里站步行约804米,4430
整租·首开国风美唐二期2室1厅-南,//www.ziroom.com/x/750127175.html,77.06㎡ | 2/18层,小区距霍营站步行约553米,7360
整租·左家庄北里2室1厅-南,//www.ziroom.com/x/749731221.html,61.39㎡ | 6/6层,小区距柳芳站步行约894米,6990
合租·碧兴园3居室-南卧,//www.ziroom.com/x/741996344.html,12.3㎡ | 11/28层,小区距知春路站步行约393米,4230
合租·龙锦苑东四区3居室-南卧,//www.ziroom.com/x/794742325.html,15.94㎡ | 3/6层,小区距回龙观东大街站步行约1163米,3590
合租·沁春家园2居室-北卧,//www.ziroom.com/x/784246052.html,11㎡ | 1/6层,小区距育新站步行约937米,3260
整租·西坝河东里2室1厅-南,//www.ziroom.com/x/791842510.html,54㎡ | 2/6层,小区距太阳宫站步行约861米,7560
整租·和平街十四区2室1厅-南,//www.ziroom.com/x/754206898.html,48.46㎡ | 2/6层,小区距柳芳站步行约958米,6730
合租·知春路2号院3居室-南卧,//www.ziroom.com/x/711770756.html,8.1㎡ | 4/6层,小区距西土城站步行约155米,3560
合租·西王庄小区3居室-南卧,//www.ziroom.com/x/759972287.html,10.23㎡ | 5/6层,小区距清华东路西口站步行约539米,4130
合租·当代城市家园4居室-北卧,//www.ziroom.com/x/714817720.html,12.2㎡ | 6/6层,小区距清河站步行约599米,2960
合租·天居园3居室-西南卧,//www.ziroom.com/x/735370274.html,9㎡ | 10/32层,小区距立水桥南站步行约428米,3190
合租·融泽嘉园3居室-南卧,//www.ziroom.com/x/734268063.html,11.4㎡ | 25/34层,小区距西二旗站步行约1802米,2790
合租·金榜园3居室-南卧,//www.ziroom.com/x/761852438.html,11.5㎡ | 4/5层,小区距回龙观站步行约1600米,2790
整租·首开国风美唐综合楼1室1厅-西,//www.ziroom.com/x/757428753.html,58㎡ | 4/17层,小区距霍营站步行约214米,5990
合租·SOCO公社3居室-北卧,//www.ziroom.com/x/786614404.html,9.6㎡ | 16/16层,小区距霍营站步行约623米,3060
合租·智学苑4居室-西卧,//www.ziroom.com/x/741650927.html,10.4㎡ | 22/24层,小区距西二旗站步行约777米,3130
整租·芍药居5号院2室1厅-南,//www.ziroom.com/x/766813503.html,46㎡ | 6/6层,小区距芍药居站步行约914米,6690
合租·筑华年3居室-南卧,//www.ziroom.com/x/719009575.html,10㎡ | 27/28层,小区距立水桥南站步行约1357米,2730
整租·上地东里2室1厅-南北,//www.ziroom.com/x/790060717.html,59.5㎡ | 5/6层,小区距上地站步行约746米,7960
整租·鑫兆丽园1室1厅-南,//www.ziroom.com/x/752274852.html,73㎡ | 6/6层,小区距立水桥南站步行约846米,6830
合租·文华园3居室-北卧,//www.ziroom.com/x/744204064.html,10.2㎡ | 3/12层,小区距车公庄站步行约225米,3660
合租·北苑家园紫绶园2居室-西南卧,//www.ziroom.com/x/795342464.html,12.2㎡ | 6/25层,小区距立水桥南站步行约1174米,3460
合租·世华泊郡4居室-南卧,//www.ziroom.com/x/775888241.html,12.3㎡ | 8/27层,小区距北苑站步行约1495米,3830
整租·光熙门北里2室1厅-南,//www.ziroom.com/x/770667022.html,60㎡ | 9/16层,小区距光熙门站步行约517米,7560
合租·邮科社区3居室-南卧,//www.ziroom.com/x/769212895.html,11.7㎡ | 12/18层,小区距西土城站步行约898米,4290
整租·塔院小区2室1厅-南北,//www.ziroom.com/x/667616540.html,55.9㎡ | 4/6层,小区距西土城站步行约410米,8160
合租·上地东里5居室-南卧,//www.ziroom.com/x/714131542.html,12.7㎡ | 6/7层,小区距上地站步行约746米,4430
合租·北苑家园望春园3居室-南卧,//www.ziroom.com/x/807083405.html,14.52㎡ | 2/25层,小区距立水桥南站步行约1033米,4390
合租·东直门外大街(朝阳）3居室-南卧,//www.ziroom.com/x/662765138.html,14.4㎡ | 5/5层,小区距东直门站步行约782米,4160
合租·光熙门北里3居室-东卧,//www.ziroom.com/x/787334338.html,10.3㎡ | 9/21层,小区距光熙门站步行约517米,3590
合租·西坝河北里3居室-南卧,//www.ziroom.com/x/747951659.html,15.2㎡ | 6/6层,小区距光熙门站步行约858米,3590
整租·西坝河北里2室1厅-南,//www.ziroom.com/x/762685086.html,63.04㎡ | 3/6层,小区距光熙门站步行约858米,7290
合租·芍药居北里3居室-南卧,//www.ziroom.com/x/785094220.html,14㎡ | 6/7层,小区距芍药居站步行约1160米,3390
合租·世华泊郡3居室-南卧,//www.ziroom.com/x/730345771.html,13.5㎡ | 6/27层,小区距北苑站步行约1495米,3390
合租·罗庄东里3居室-南卧,//www.ziroom.com/x/753193442.html,9㎡ | 4/6层,小区距知春路站步行约518米,3860
合租·北苑家园望春园2居室-东卧,//www.ziroom.com/x/795354783.html,11.16㎡ | 5/25层,小区距立水桥南站步行约1033米,3790
合租·西直门南大街3居室-西卧,//www.ziroom.com/x/635766378.html,8.7㎡ | 2/22层,小区距车公庄站步行约196米,3560
合租·风雅园三区3居室-北卧,//www.ziroom.com/x/772967280.html,10.5㎡ | 5/6层,小区距育知路站步行约1158米,2760
合租·西直门北大街43号院3居室-南卧,//www.ziroom.com/x/765035493.html,12.7㎡ | 4/6层,小区距西直门站步行约766米,3860
合租·西坝河东里3居室-南卧,//www.ziroom.com/x/660963559.html,15㎡ | 4/6层,小区距太阳宫站步行约861米,3790
合租·天通苑中苑4居室-南卧,//www.ziroom.com/x/759049526.html,15.7㎡ | 12/20层,小区距天通苑南站步行约1117米,2860
合租·新源西里东街3居室-南卧,//www.ziroom.com/x/719574503.html,11.5㎡ | 2/5层,小区距亮马桥站步行约1217米,3490
合租·北苑家园紫绶园3居室-东南卧,//www.ziroom.com/x/731615501.html,13㎡ | 3/25层,小区距立水桥南站步行约1174米,3290
合租·风雅园三区2居室-南卧,//www.ziroom.com/x/732740798.html,13.6㎡ | 6/6层,小区距育知路站步行约1158米,3490
合租·上地东里3居室-南卧,//www.ziroom.com/x/584848806.html,12.16㎡ | 1/6层,小区距上地站步行约746米,3530
合租·幸福二村3居室-南卧,//www.ziroom.com/x/766050210.html,11.5㎡ | 3/6层,小区距农业展览馆站步行约1206米,3890
合租·北苑家园望春园4居室-北卧,//www.ziroom.com/x/729424756.html,10.5㎡ | 6/20层,小区距立水桥南站步行约1033米,2890
合租·龙泽苑西区2居室-南卧,//www.ziroom.com/x/615400659.html,11.5㎡ | 2/6层,小区距龙泽站步行约803米,4390
合租·天通苑本四区4居室-南卧,//www.ziroom.com/x/744340446.html,14.33㎡ | 5/6层,小区距天通苑南站步行约1515米,3190
整租·南湖中园二区1室1厅-南,//www.ziroom.com/x/649669543.html,53.78㎡ | 6/7层,小区距望京站步行约808米,7290
整租·芍药居2号院1室1厅-西,//www.ziroom.com/x/794737766.html,45㎡ | 5/6层,小区距芍药居站步行约215米,6490
合租·夏都盈座2居室-东北卧,//www.ziroom.com/x/746751769.html,11.5㎡ | 7/18层,小区距望京站步行约121米,3730
合租·首开国风美唐三期4居室-南卧,//www.ziroom.com/x/741897695.html,18.1㎡ | 10/18层,小区距霍营站步行约578米,3460
合租·金达园3居室-南卧,//www.ziroom.com/x/717652254.html,13.2㎡ | 3/6层,小区距龙泽站步行约1842米,2860
整租·和平街十二区1室1厅-南,//www.ziroom.com/x/740853490.html,32.73㎡ | 4/4层,小区距光熙门站步行约648米,6290
合租·龙跃苑东四区3居室-南卧,//www.ziroom.com/x/807077175.html,15.6㎡ | 6/6层,小区距霍营站步行约432米,4290
合租·风雅园一区4居室-北卧,//www.ziroom.com/x/730773638.html,14㎡ | 2/6层,小区距育知路站步行约700米,2960
合租·海运仓小区4居室-南卧,//www.ziroom.com/x/726185732.html,13.31㎡ | 5/6层,小区距东四十条站步行约638米,4230
整租·索家坟2室1厅-南北,//www.ziroom.com/x/723769462.html,52.4㎡ | 6/6层,小区距西直门站步行约1327米,6820
合租·新康园6居室-南卧,//www.ziroom.com/x/718009893.html,14.1㎡ | 31/32层,小区距育新站步行约871米,3030
整租·世纪村西区2室1厅-南,//www.ziroom.com/x/721255998.html,65㎡ | 5/5层,小区距关庄站步行约726米,7490
合租·新龙城4居室-南卧,//www.ziroom.com/x/780049541.html,9㎡ | 6/15层,小区距龙泽站步行约999米,2790
合租·左家庄东里4居室-东南卧,//www.ziroom.com/x/794227449.html,11.7㎡ | 6/6层,小区距三元桥站步行约1067米,3590
合租·西直门南大街3居室-西卧,//www.ziroom.com/x/517604218.html,10㎡ | 14/16层,小区距车公庄站步行约196米,3530
合租·流星花园三区3居室-南卧,//www.ziroom.com/x/718340372.html,16.4㎡ | 2/6层,小区距育知路站步行约822米,3690
合租·光熙门北里3居室-东南卧,//www.ziroom.com/x/787831560.html,11.5㎡ | 13/21层,小区距光熙门站步行约517米,3830
合租·天通苑东一区4居室-南卧,//www.ziroom.com/x/761473653.html,13.9㎡ | 6/6层,小区距天通苑南站步行约1878米,2930
整租·樱花园2室1厅-南,//www.ziroom.com/x/737069326.html,61.25㎡ | 3/6层,小区距惠新西街南口站步行约687米,7890
合租·东直门外大街(东城）3居室-北卧,//www.ziroom.com/x/730342861.html,11.2㎡ | 4/16层,小区距东直门站步行约536米,3690
整租·芍药居北里2室1厅-南北,//www.ziroom.com/x/739787169.html,60.39㎡ | 5/6层,小区距芍药居站步行约1160米,7560
合租·龙腾苑三区2居室-北卧,//www.ziroom.com/x/720320433.html,10.3㎡ | 3/6层,小区距回龙观站步行约982米,2830
合租·龙跃苑东二区4居室-北卧,//www.ziroom.com/x/622104487.html,11.7㎡ | 6/6层,小区距霍营站步行约705米,2860
合租·新街坊4居室-东卧,//www.ziroom.com/x/709983531.html,12㎡ | 6/19层,小区距北苑路北站步行约849米,3690
合租·官园南里三区3居室-南卧,//www.ziroom.com/x/748537248.html,12.4㎡ | 2/11层,小区距车公庄站步行约339米,4060
合租·云趣园二区3居室-南卧,//www.ziroom.com/x/742441477.html,13.9㎡ | 2/7层,小区距育知路站步行约1030米,2760
合租·王庄路27号院2居室-西卧,//www.ziroom.com/x/794509331.html,10.4㎡ | 2/6层,小区距五道口站步行约564米,3890
合租·世华泊郡3居室-南卧,//www.ziroom.com/x/807042672.html,12.9㎡ | 1/27层,小区距北苑站步行约1495米,4030
整租·龙锦苑六区2室1厅-南北,//www.ziroom.com/x/807248794.html,84.57㎡ | 2/6层,小区距平西府站步行约1017米,7030
合租·铭科苑2居室-北卧,//www.ziroom.com/x/807098882.html,9.97㎡ | 6/6层,小区距西二旗站步行约1310米,3790
合租·东直门北大街3居室-南卧,//www.ziroom.com/x/807067284.html,15.24㎡ | 8/14层,小区距东直门站步行约562米,4060
合租·西坝河西里3居室-南卧,//www.ziroom.com/x/807045864.html,15.5㎡ | 6/6层,小区距光熙门站步行约791米,3890
合租·首开知语城5居室-南卧,//www.ziroom.com/x/729268004.html,13.5㎡ | 3/20层,小区距望京站步行约741米,3530
合租·北京北3居室-南卧,//www.ziroom.com/x/734209669.html,10.4㎡ | 3/20层,小区距立水桥站步行约683米,3190
合租·龙跃苑东五区3居室-南卧,//www.ziroom.com/x/792197045.html,15.83㎡ | 3/5层,小区距霍营站步行约421米,4090
合租·动物园宿舍3居室-南卧,//www.ziroom.com/x/710491132.html,11.5㎡ | 5/6层,小区距国家图书馆站步行约1432米,3330
合租·紫金新干线3居室-南卧,//www.ziroom.com/x/737731254.html,11.98㎡ | 2/10层,小区距回龙观东大街站步行约1533米,2690
合租·天通苑本四区2居室-南卧,//www.ziroom.com/x/807193900.html,13㎡ | 4/6层,小区距天通苑南站步行约1515米,3260
合租·美立方3居室-东卧,//www.ziroom.com/x/711644947.html,11㎡ | 2/13层,小区距立水桥南站步行约524米,3690
合租·芍药居北里3居室-西卧,//www.ziroom.com/x/716446253.html,11.4㎡ | 15/20层,小区距芍药居站步行约1160米,3330
合租·龙泽苑西区3居室-北卧,//www.ziroom.com/x/776303401.html,9.8㎡ | 1/6层,小区距龙泽站步行约803米,3090
合租·夏都盈座3居室-西卧,//www.ziroom.com/x/623706666.html,9.1㎡ | 6/16层,小区距望京站步行约121米,3290
整租·龙博苑二区2室1厅-南北,//www.ziroom.com/x/796601427.html,78㎡ | 1/6层,小区距回龙观站步行约856米,6790
合租·龙禧苑一区4居室-南卧,//www.ziroom.com/x/763387657.html,21.5㎡ | 4/7层,小区距育知路站步行约638米,2890
合租·龙腾苑三区3居室-南卧,//www.ziroom.com/x/667815940.html,14.9㎡ | 4/6层,小区距回龙观站步行约982米,3090
合租·紫成嘉园4居室-南卧,//www.ziroom.com/x/593504050.html,10.27㎡ | 6/7层,小区距农大南路站步行约1912米,3230
合租·民安小区东直门内北小街3居室-南卧,//www.ziroom.com/x/720399294.html,13㎡ | 13/16层,小区距东直门站步行约1011米,4130
合租·矩阵二期4居室-北卧,//www.ziroom.com/x/754042580.html,10.75㎡ | 3/12层,小区距回龙观东大街站步行约813米,3330
合租·新龙城3居室-东卧,//www.ziroom.com/x/759796717.html,11.1㎡ | 3/20层,小区距龙泽站步行约999米,2830
合租·世纪村西区3居室-南卧,//www.ziroom.com/x/711125512.html,9.4㎡ | 2/22层,小区距关庄站步行约726米,2660
合租·罗庄西里3居室-南卧,//www.ziroom.com/x/616913108.html,13.5㎡ | 3/6层,小区距知春路站步行约555米,4430
合租·龙跃苑四区3居室-北卧,//www.ziroom.com/x/807149415.html,10.4㎡ | 4/6层,小区距霍营站步行约1269米,2790
合租·首开国风美唐一期3居室-北卧,//www.ziroom.com/x/741776154.html,9.6㎡ | 9/11层,小区距霍营站步行约553米,3190
整租·华发颐园1室1厅-东,//www.ziroom.com/x/710425463.html,59.53㎡ | 16/19层,小区距立水桥南站步行约327米,6390
整租·曙光西里2室1厅-南,//www.ziroom.com/x/728268322.html,52.38㎡ | 4/6层,小区距三元桥站步行约882米,7230
合租·骊龙园3居室-南卧,//www.ziroom.com/x/791810500.html,16.7㎡ | 5/6层,小区距育知路站步行约668米,4030
合租·南湖中园二区3居室-南卧,//www.ziroom.com/x/758029765.html,8.1㎡ | 2/7层,小区距望京站步行约808米,3160
合租·天通苑本三区4居室-南卧,//www.ziroom.com/x/807184884.html,14.5㎡ | 6/6层,小区距天通苑南站步行约1128米,3430
